reviewId,content,score,gender,location,date,Prob Pos: Conocer gente sin complicaciones,Prob Pos: Divertido conocer gente,"Prob Pos: Fácil de usar, modo free",Prob Pos: Para viajar,Cluster_asignado,City,Country,Grupo_Sentimiento,Nombre_Topico
3273cc02-acee-44a6-a52c-216f34c0f707,always nice to meet new people through this platform.,5,male,"Prague, Czech Republic",2012-09-24,0.5878,0.0421,0.3177,0.0524,0,Prague,Czech Republic,Positivo,Útil para viajar
8a43f0db-bf31-44f4-a808-1d7a414778b5,Think so take a good partner from Here 😊😊,5,male,"Caracas, Venezuela",2015-07-14,0.0461,0.042,0.8594,0.0525,2,Caracas,Venezuela,Positivo,Fácil de usar
a00e9450-e8be-42a1-81f7-4e3e8f795faa,I can't open my tinder due to location 😭 Help Plsssssssssss,5,male,"Washington DC, United States",2015-02-02,0.0627,0.4298,0.4356,0.0719,2,Washington DC,United States,Positivo,Fácil de usar
658c50fc-93fb-41b5-ac40-5a8852e50ab1,I found the app interesting and easygoing.,5,female,"Melbourne, Australia",2016-06-22,0.1,0.6853,0.1002,0.1145,1,Melbourne,Australia,Positivo,Cara pero funciona
59829834-2893-4b66-85c2-4bccdf59f5e8,is a place where many people have found the love of there life so hopefully to get mine,5,male,"Copenhagen, Denmark",2013-02-10,0.0363,0.8861,0.0363,0.0412,1,Copenhagen,Denmark,Positivo,Cara pero funciona
bcd0b233-0db0-438f-bd7a-624e0ab68677,Fully fun and advanture Wow Ok O,5,male,"Chennai, India",2013-08-08,0.1,0.6843,0.1012,0.1145,1,Chennai,India,Positivo,Cara pero funciona
fd727956-7672-4bfe-858e-cf98db9c8c69,I love it Zambia kuchalo,5,female,"Melbourne, Australia",2016-08-20,0.1006,0.0918,0.693,0.1145,2,Melbourne,Australia,Positivo,Fácil de usar
7ba3662a-139e-430e-a78d-0f90ab075181,Tinder is the right place for serious and sincere relationships.,5,male,"Washington DC, United States",2015-04-18,0.0629,0.0579,0.8072,0.0719,2,Washington DC,United States,Positivo,Fácil de usar
6c37ef0e-b467-40cc-ba63-fcfe5f0ed1d2,it is a good place to meet someone,5,male,"Bangalore, India",2014-01-07,0.0465,0.8551,0.046,0.0524,1,Bangalore,India,Positivo,Cara pero funciona
c6fab9a3-db86-496f-be02-cc1c8b9c07fd,Met the love of my life here. Thank you tinder. Also the distance meter messed up all the time.,5,male,"Valencia, Spain",2013-03-11,0.0462,0.042,0.8594,0.0524,2,Valencia,Spain,Positivo,Fácil de usar
ae9fed73-44d7-4878-b329-135cd6331db6,Tinder tender tender pretty to go tender tender take care now,5,female,"Brisbane, Australia",2016-03-04,0.1,0.0922,0.6926,0.1153,2,Brisbane,Australia,Positivo,Fácil de usar
00998167-04b3-4046-a7fc-5ee3faa7316e,You will meet lots of people here but try to focus on life become successful. People on here looking for successful partners. So if they interested they see your potential. So make sure they bringing something to the table.,5,female,"Auckland, New Zealand",2016-05-30,0.0255,0.6582,0.2874,0.0289,1,Auckland,New Zealand,Positivo,Cara pero funciona
a463ea8b-1049-4fea-9656-dc0a125e3be1,I've used tinder before and never really find anyone but I keep trying,5,male,"Seattle, United States",2014-11-24,0.6935,0.0918,0.1002,0.1146,0,Seattle,United States,Positivo,Útil para viajar
f4d0b350-c53f-4060-b39e-bad1f7369cec,the problem is when it comes to premium,5,male,"Rabat, Morocco",2014-08-02,0.8075,0.0576,0.0629,0.072,0,Rabat,Morocco,Positivo,Útil para viajar
ea3b3f52-8565-497f-bd03-d9daca90b2e6,"it's actually a great app, I guess I would say it's fun 😊",5,female,"Córdoba, Argentina",2015-12-11,0.0463,0.8551,0.0462,0.0524,1,Córdoba,Argentina,Positivo,Cara pero funciona
f2ac94cf-ea25-488b-9967-7e3124bf3b7a,need free access,5,male,"Montreal, Canada",2015-03-04,0.0628,0.0577,0.8077,0.0719,2,Montreal,Canada,Positivo,Fácil de usar
886aa739-c04d-4911-8007-567e10602ede,"Tinder can be a handful sometimes due to having to verify over and over again.. but I understand it's them being security cautious. so no problems.. above all it's a great app, and you can even use if free.. well I've met few really nice people. so it's a great app, you should try.",5,male,"Marrakesh, Morocco",2014-03-11,0.036,0.0331,0.6679,0.263,2,Marrakesh,Morocco,Positivo,Fácil de usar
2e302a9b-fe03-4646-971c-25e626904a92,"I have a complain. Why can't I specify my religion, as I'm Christian and can't date someone not the same religion as me. I think the same applies for Muslims. Please add a category of preferences and profile for religion. Thanks!",5,male,"Bali, Indonesia",2013-12-25,0.0299,0.0273,0.9088,0.0339,2,Bali,Indonesia,Positivo,Fácil de usar
7b01f18c-1d51-40b1-984e-c5a52cef6fc7,"Thank you helping me find my life partner. Really appreciate it. Love, Faisal",5,male,"Buenos Aires, Argentina",2015-10-21,0.0459,0.042,0.8597,0.0524,2,Buenos Aires,Argentina,Positivo,Fácil de usar
ce021ab8-1c10-4499-8416-4e71dff7b4df,beautiful women in close proxcimity.,5,male,"Seattle, United States",2015-02-18,0.6935,0.0918,0.1002,0.1145,0,Seattle,United States,Positivo,Útil para viajar
c43daa5c-a5c8-4e09-b9e7-ee5623421140,"I used this app for a few months, talking to different people I was interested in, made some connections. But I ended up finding my current girlfriend on here as well, we just celebrated our first anniversary together not long ago. It's a great app with a bunch of people to connect to and some special people mixed in.",5,male,"Hong Kong, China",2013-08-08,0.6791,0.2791,0.0196,0.0222,0,Hong Kong,China,Positivo,Útil para viajar
f7ec5eec-91b5-412d-9494-bcb91bd2f008,Finding it difficult to download,5,female,"Wellington, New Zealand",2016-07-02,0.1,0.6849,0.1006,0.1146,1,Wellington,New Zealand,Positivo,Cara pero funciona
b9acfec4-856e-4505-a6ef-3da499759bb8,This app is so amazing I got likes and matches so fast,5,male,"Kuala Lumpur, Malaysia",2013-12-11,0.0458,0.042,0.8599,0.0524,2,Kuala Lumpur,Malaysia,Positivo,Fácil de usar
1aabb3bd-e5a7-4e47-be8f-dd9add9c4967,love it ♥️ it is so encouraging that love is real and someone's is looking for someone love still there ♥️♥️♥️,5,male,"Medellín, Colombia",2015-06-29,0.9323,0.0202,0.0223,0.0251,0,Medellín,Colombia,Positivo,Útil para viajar
651397a8-ed0b-4d0a-8c9c-54719b7bca15,If your a girl you gonna have easy mode unblocked! If your a guy we'll my brothers good luck lol...,5,male,"Doha, Qatar",2013-11-27,0.6935,0.0918,0.1002,0.1146,0,Doha,Qatar,Positivo,Útil para viajar
89e22e77-84c4-4229-90ef-63ae979624c3,i am at the right place.thank you,5,male,"Athens, Greece",2012-11-01,0.0459,0.0421,0.8596,0.0524,2,Athens,Greece,Positivo,Fácil de usar
c08ab8b9-5bd3-4c6a-abbc-265ba3b52af8,Everyone rating under 4 stars got no game or lives in Wyoming,5,male,"Athens, Greece",2012-10-03,0.1006,0.092,0.6929,0.1146,2,Athens,Greece,Positivo,Fácil de usar
ba0c6734-f7b1-41ee-b276-1fd34372b238,easy to use highly recommend,5,male,"San Diego, United States",2015-01-31,0.6935,0.0918,0.1002,0.1146,0,San Diego,United States,Positivo,Útil para viajar
ff86123b-7e40-469d-a8cc-f960fe7874f1,Fun way to make new friends,5,male,"Geneva, Switzerland",2013-06-19,0.0459,0.0422,0.8595,0.0524,2,Geneva,Switzerland,Positivo,Fácil de usar
b559e6d1-cbbb-41cf-88e3-8f84a2f1620c,I have no problem meeting people on this app. Love Tinder,5,male,"Frankfurt, Germany",2013-05-02,0.8894,0.033,0.0363,0.0412,0,Frankfurt,Germany,Positivo,Útil para viajar
871938d4-eb96-4dcd-8317-9e454a10983d,i am a simple guy with a simple interest,5,male,"Accra, Ghana",2014-09-26,0.0627,0.0576,0.8078,0.0719,2,Accra,Ghana,Positivo,Fácil de usar
3116fcd2-1e8d-4576-9098-8255d4366087,"it's so amazing, but has an issue of ads, it's keep on disturbing",5,male,"Tel Aviv, Israel",2014-01-23,0.1,0.0918,0.6937,0.1145,2,Tel Aviv,Israel,Positivo,Fácil de usar
5d269b38-5be2-4e73-9959-757108eb63b6,"Tinder keeps blocking my Account for Absolutely no reason, I still do not understand why? It's so annoying cos I never broke any tinder Rules.",5,female,"Sydney, Australia",2016-04-23,0.0636,0.0582,0.0635,0.8147,3,Sydney,Australia,Positivo,Para hacer amigos
c1160c95-3b77-4c78-b881-16cd0eb85b21,"Update: one of the best support ever. If it's possible please add a option to select text in bio. Like before, we could select them and translate. Thanks",5,male,"Rabat, Morocco",2014-04-17,0.0252,0.0232,0.9228,0.0289,2,Rabat,Morocco,Positivo,Fácil de usar
608c6e65-a14b-4439-b5fb-416a799e07aa,nothing to say at this moment but will express myself later,5,male,"Lisbon, Portugal",2013-03-02,0.0632,0.4302,0.0632,0.4435,3,Lisbon,Portugal,Positivo,Para hacer amigos
00ea4aa6-cde3-4ee0-b3e3-a5efa7257eff,Honestly lot of great people on here met up with several just to drink and hangout some were... Not so good but that's not tinders fault amazing app for new friends and potential lovers,5,male,"Oslo, Norway",2012-10-22,0.4986,0.0232,0.4487,0.0296,0,Oslo,Norway,Positivo,Útil para viajar
22c3596c-c418-48d4-9f6f-ff72a2ad31e8,Getting laid left and right,5,female,"Christchurch, New Zealand",2016-02-01,0.1008,0.0918,0.6928,0.1145,2,Christchurch,New Zealand,Positivo,Fácil de usar
6099590d-d9bc-49b3-8d95-76ce7711eb90,yeah I think Tinder is a great website for internet dating,5,male,"Warsaw, Poland",2012-10-31,0.6925,0.0918,0.1011,0.1145,0,Warsaw,Poland,Positivo,Útil para viajar
77855b8b-e95a-46e4-8f0a-d66d15db750f,plz give 1 month for free,5,female,"Perth, Australia",2016-04-13,0.8579,0.042,0.0478,0.0524,0,Perth,Australia,Positivo,Útil para viajar
ec2bd788-70a6-4f37-826e-a1f1c257b4ea,Nice app and a suitable place to make and meet new people.,5,male,"La Paz, Bolivia",2015-10-03,0.4615,0.0333,0.464,0.0412,2,La Paz,Bolivia,Positivo,Fácil de usar
5b1c870f-2e8d-4025-89e4-28fa03e44838,"So far, there are always lots of people to swipe on. It makes it easy to keep using the app.",5,male,"Addis Ababa, Ethiopia",2014-05-03,0.0459,0.3133,0.0459,0.5949,3,Addis Ababa,Ethiopia,Positivo,Para hacer amigos
beb6a5fa-3367-4cf6-b031-01bd747db398,I’d say it’s really quick and easy to use. It keeps things simple.,5,male,"Lusaka, Zambia",2014-09-03,0.046,0.0427,0.5876,0.3237,2,Lusaka,Zambia,Positivo,Fácil de usar
93126af9-4d3e-4c92-8c0c-3d36dd3f9dfd,I’ve noticed that it’s great for casual dating. It definitely stands out.,5,male,"Delhi, India",2013-08-04,0.0458,0.0422,0.0458,0.8663,3,Delhi,India,Positivo,Para hacer amigos
fc8d0b54-a21f-4307-8103-9583062e9706,"Personally, i’ve met people easily while traveling. It makes the app enjoyable.",5,male,"Quito, Ecuador",2015-10-11,0.036,0.0331,0.036,0.895,3,Quito,Ecuador,Positivo,Para hacer amigos
0da1aecd-d85f-49b7-8f6d-e9ac61c14f56,"Honestly, you can meet people quickly without much effort. It adds to the overall experience.",5,male,"Casablanca, Morocco",2014-08-07,0.0361,0.6108,0.036,0.3171,1,Casablanca,Morocco,Positivo,Cara pero funciona
4c518137-ad0b-4641-b4a6-d88567381d15,I’ve noticed that it’s good for spontaneous connections. It keeps things simple.,5,male,"Bogotá, Colombia",2015-09-11,0.0457,0.0423,0.3171,0.5949,3,Bogotá,Colombia,Positivo,Para hacer amigos
0d8adc13-e65d-4096-bb2b-277762016a67,"So far, there’s always new content and profiles. It keeps things simple.",5,male,"Tripoli, Libya",2014-04-08,0.0458,0.042,0.3669,0.5453,3,Tripoli,Libya,Positivo,Para hacer amigos
13ff1514-fe5e-4d01-8830-6d860304fe8d,"In my experience, i like that it doesn’t require long profiles. It definitely stands out.",5,male,"Lusaka, Zambia",2014-06-11,0.8578,0.042,0.0458,0.0544,0,Lusaka,Zambia,Positivo,Útil para viajar
8b009c32-b321-4da6-ac3c-0b9521eeb3ee,"Honestly, there are always lots of people to swipe on. It adds to the overall experience.",5,female,"Brasília, Brazil",2015-12-28,0.0459,0.4491,0.0458,0.4592,3,Brasília,Brazil,Positivo,Para hacer amigos
2d81a6d8-9737-4243-b19f-f5e6534f71e4,"In my experience, it’s really quick and easy to use. It makes the app enjoyable.",5,male,"Asunción, Paraguay",2015-07-31,0.0627,0.0577,0.0629,0.8167,3,Asunción,Paraguay,Positivo,Para hacer amigos
ab338caa-6f53-40e2-b1f6-e9a7bf4dd571,The best part is that i like how fast you can get matches. It keeps things simple.,5,male,"Jeddah, Saudi Arabia",2013-10-25,0.1,0.6853,0.1002,0.1145,1,Jeddah,Saudi Arabia,Positivo,Cara pero funciona
288cc494-1a83-4105-b11c-eae375cfe57a,"For me, it’s great for casual dating. It makes it easy to keep using the app.",5,male,"Quebec City, Canada",2014-10-29,0.0627,0.0576,0.0629,0.8168,3,Quebec City,Canada,Positivo,Para hacer amigos
6d12270d-8c31-4636-9bc4-81df98d56c88,"Honestly, i’ve met people easily while traveling. It makes it easy to keep using the app.",5,male,"Helsinki, Finland",2013-01-11,0.036,0.033,0.036,0.895,3,Helsinki,Finland,Positivo,Para hacer amigos
705a3d43-06ba-40a7-aa8d-a91e20887344,"So far, the app feels very straightforward. It definitely stands out.",5,male,"La Paz, Bolivia",2015-06-25,0.4602,0.042,0.0459,0.4519,0,La Paz,Bolivia,Positivo,Útil para viajar
424dd237-2b2f-43a3-ba2f-f9cb014c995a,One thing I like is that you can meet people quickly without much effort. It works really well for me.,5,female,"Bogotá, Colombia",2015-11-10,0.036,0.548,0.036,0.3799,1,Bogotá,Colombia,Positivo,Cara pero funciona
2fc06059-74c1-49dc-9845-5dc9aa2a8b3f,"For me, it’s good for spontaneous connections. It definitely stands out.",5,female,"Canberra, Australia",2016-04-26,0.0628,0.0576,0.0629,0.8167,3,Canberra,Australia,Positivo,Para hacer amigos
7560d4a5-6f28-44a1-a4b9-4876ad27195f,I’d say there’s always new content and profiles. It keeps things simple.,5,male,"Oslo, Norway",2012-11-12,0.046,0.0427,0.5874,0.3239,2,Oslo,Norway,Positivo,Fácil de usar
27a292cf-0a5f-43b3-9f81-aa4f9ec238b7,"For me, i like that it doesn’t require long profiles. It works really well for me.",5,male,"Denver, United States",2014-11-09,0.856,0.042,0.0458,0.0562,0,Denver,United States,Positivo,Útil para viajar
0481f79f-5f5c-4224-a7fa-4f5fb5294626,What stands out is that it’s really quick and easy to use. It keeps things simple.,5,male,"Cali, Colombia",2015-07-04,0.0457,0.3135,0.3172,0.3236,3,Cali,Colombia,Positivo,Para hacer amigos
24a1ce1b-174e-4aed-98a6-321971bb5296,"Honestly, i like how fast you can get matches. It works really well for me.",5,male,"Algiers, Algeria",2014-10-04,0.0458,0.042,0.0458,0.8664,3,Algiers,Algeria,Positivo,Para hacer amigos
9382f38c-6233-4a9e-886b-f94af00bc813,What stands out is that it’s great for casual dating. It definitely stands out.,5,male,"Guayaquil, Ecuador",2015-10-16,0.0458,0.3132,0.0458,0.5952,3,Guayaquil,Ecuador,Positivo,Para hacer amigos
f7c794ea-691d-459b-8117-98e5ca1a5fbc,What stands out is that i’ve met people easily while traveling. It definitely stands out.,5,male,"Vienna, Austria",2012-09-13,0.0457,0.3133,0.0458,0.5952,3,Vienna,Austria,Positivo,Para hacer amigos
f3e16766-6ea2-4e1a-bbdf-5141352cd7c9,One thing I like is that the app feels very straightforward. It makes it easy to keep using the app.,5,female,"Caracas, Venezuela",2016-01-01,0.3341,0.0421,0.0458,0.578,3,Caracas,Venezuela,Positivo,Para hacer amigos
867c035d-cead-45f9-ad5e-25b590cd8f0f,I’ve noticed that you can meet people quickly without much effort. It adds to the overall experience.,5,male,"Chicago, United States",2015-03-08,0.036,0.8864,0.036,0.0416,1,Chicago,United States,Positivo,Cara pero funciona
c44771b7-083d-494d-a8ff-b0b679a9e1ec,I’ve noticed that it’s good for spontaneous connections.,5,female,"Suva, Fiji",2016-07-13,0.0627,0.058,0.0629,0.8164,3,Suva,Fiji,Positivo,Para hacer amigos
0f3f5395-392b-44c2-8e1f-09d461f51f72,"Honestly, there’s always new content and profiles. It adds to the overall experience.",5,male,"Rabat, Morocco",2014-07-04,0.0458,0.0421,0.0458,0.8663,3,Rabat,Morocco,Positivo,Para hacer amigos
2f3778bb-02d1-4cf7-bcb1-44524163cb4d,I’ve noticed that i like that it doesn’t require long profiles. It definitely stands out.,5,female,"Córdoba, Argentina",2015-11-22,0.5181,0.0333,0.036,0.4126,0,Córdoba,Argentina,Positivo,Útil para viajar
c10c6323-6e46-4147-893f-eab2156e9a41,"Personally, there are always lots of people to swipe on. It makes it easy to keep using the app.",5,male,"Nairobi, Kenya",2014-09-02,0.0457,0.3133,0.0458,0.5952,3,Nairobi,Kenya,Positivo,Para hacer amigos
e1703313-0056-48d3-aff6-38a5520c93a1,"Honestly, it’s really quick and easy to use. It keeps things simple.",5,female,"Port Moresby, Papua New Guinea",2016-02-18,0.0458,0.042,0.3172,0.595,3,Port Moresby,Papua New Guinea,Positivo,Para hacer amigos
e84511ef-40f0-4be9-a5a4-21e745f82ffa,I’d say i like how fast you can get matches. It makes it easy to keep using the app.,5,male,"Asunción, Paraguay",2015-09-05,0.0459,0.3125,0.046,0.5956,3,Asunción,Paraguay,Positivo,Para hacer amigos
546fa502-390f-44dc-a93c-d6b8ac281acc,"Personally, i’ve met people easily while traveling. It keeps things simple.",5,male,"Lahore, Pakistan",2013-08-23,0.036,0.033,0.2492,0.6818,3,Lahore,Pakistan,Positivo,Para hacer amigos
b0926a6c-fe18-4c16-bbb0-58f11d376cb4,One thing I like is that the app feels very straightforward. It works really well for me.,5,male,"Abuja, Nigeria",2014-09-23,0.3601,0.0421,0.0458,0.5521,3,Abuja,Nigeria,Positivo,Para hacer amigos
40a49797-9f1b-49d5-a08c-4f4bd6169968,I’ve noticed that you can meet people quickly without much effort. It makes it easy to keep using the app.,5,male,"Brussels, Belgium",2012-12-11,0.036,0.6295,0.036,0.2985,1,Brussels,Belgium,Positivo,Cara pero funciona
4a5fc23f-5efd-4e3d-a480-b6e86c112cb1,"In my experience, it’s good for spontaneous connections. It makes the app enjoyable.",5,male,"Milan, Italy",2013-07-09,0.0627,0.0577,0.0629,0.8167,3,Milan,Italy,Positivo,Para hacer amigos
be2ed2e1-7bce-44cb-ada8-2c9f912dd595,"For me, there’s always new content and profiles. It adds to the overall experience.",5,male,"San Antonio, United States",2014-12-24,0.0627,0.0579,0.0629,0.8165,3,San Antonio,United States,Positivo,Para hacer amigos
475787e1-cde6-43f1-9de4-2a01c21b04cf,One thing I like is that i like that it doesn’t require long profiles. That’s something I appreciate.,5,female,"Wellington, New Zealand",2016-08-13,0.8548,0.0423,0.0458,0.0571,0,Wellington,New Zealand,Positivo,Útil para viajar
b39dd30e-b8af-4422-b656-d0e72e675f69,"In my experience, there are always lots of people to swipe on. It makes the app enjoyable.",5,male,"Brussels, Belgium",2013-02-23,0.0627,0.8,0.0629,0.0744,1,Brussels,Belgium,Positivo,Cara pero funciona
335cd229-31aa-4062-aa79-b2b02e89e7ad,"Personally, it’s really quick and easy to use. It makes it easy to keep using the app.",5,male,"Cairo, Egypt",2014-06-13,0.0627,0.0576,0.0629,0.8168,3,Cairo,Egypt,Positivo,Para hacer amigos
407275c0-c634-43f7-826d-d10ebf059cf6,One thing I like is that i like how fast you can get matches. It definitely stands out.,5,female,"Wellington, New Zealand",2016-06-09,0.0458,0.042,0.0458,0.8664,3,Wellington,New Zealand,Positivo,Para hacer amigos
76d5766f-64b9-4d55-af92-75a00bacf7cf,"Honestly, it’s great for casual dating. That’s something I appreciate.",5,female,"Asunción, Paraguay",2015-12-24,0.0458,0.3132,0.0458,0.5952,3,Asunción,Paraguay,Positivo,Para hacer amigos
89c442ae-3ada-465e-9946-69dbbd917743,"In my experience, i’ve met people easily while traveling. It works really well for me.",5,male,"Abuja, Nigeria",2014-03-28,0.0457,0.042,0.0458,0.8665,3,Abuja,Nigeria,Positivo,Para hacer amigos
2f06411e-db63-4324-a15a-c9e7a0d91e37,What stands out is that the app feels very straightforward. It adds to the overall experience.,5,female,"Auckland, New Zealand",2016-03-14,0.3167,0.5844,0.0458,0.0531,1,Auckland,New Zealand,Positivo,Cara pero funciona
db9b8225-c30a-44e8-8484-4f3534d58bb4,"Honestly, you can meet people quickly without much effort. It definitely stands out.",5,female,"Canberra, Australia",2016-07-08,0.0361,0.4601,0.036,0.4678,3,Canberra,Australia,Positivo,Para hacer amigos
83a0dbc6-2ba3-486f-b7ba-b5206f117a06,"Personally, it’s good for spontaneous connections. It makes the app enjoyable.",5,female,"Perth, Australia",2016-08-30,0.0457,0.042,0.0458,0.8665,3,Perth,Australia,Positivo,Para hacer amigos
94e9ee1e-51ab-42ac-95c2-76a877615b4a,"Honestly, there’s always new content and profiles. It keeps things simple.",5,male,"Stockholm, Sweden",2013-01-05,0.0458,0.042,0.3172,0.595,3,Stockholm,Sweden,Positivo,Para hacer amigos
2fb697e9-cbb4-4368-83b6-e38b5c24a86d,"Honestly, i like that it doesn’t require long profiles. It works really well for me.",5,female,"Brisbane, Australia",2016-08-22,0.6255,0.033,0.036,0.3054,0,Brisbane,Australia,Positivo,Útil para viajar
b3f8a500-4d50-4497-a825-690e23ca6964,"For me, there are always lots of people to swipe on. It makes the app enjoyable.",5,female,"Canberra, Australia",2016-07-29,0.0627,0.8,0.0629,0.0744,1,Canberra,Australia,Positivo,Cara pero funciona
adb2bd77-befe-45f6-af61-00134a43f18d,"In my experience, it’s really quick and easy to use. It makes it easy to keep using the app.",5,male,"Cape Town, South Africa",2014-07-31,0.1,0.0918,0.1002,0.708,3,Cape Town,South Africa,Positivo,Para hacer amigos
92256d76-6752-4c99-8a13-568635a44872,"So far, i like how fast you can get matches. It keeps things simple.",5,female,"Port Moresby, Papua New Guinea",2016-07-17,0.0632,0.4298,0.0632,0.4438,3,Port Moresby,Papua New Guinea,Positivo,Para hacer amigos
fa81cdce-99a7-461e-a687-bb467dd39a01,"Honestly, it’s great for casual dating. It adds to the overall experience.",5,female,"Sydney, Australia",2016-07-06,0.0458,0.0421,0.0458,0.8663,3,Sydney,Australia,Positivo,Para hacer amigos
46fd5238-ca44-484b-9d30-bcf74a2f8270,What stands out is that i’ve met people easily while traveling. That’s something I appreciate.,5,male,"Phoenix, United States",2015-05-21,0.036,0.46,0.036,0.468,3,Phoenix,United States,Positivo,Para hacer amigos
3239d800-9277-41f3-afac-bcb3ec316cb3,One thing I like is that the app feels very straightforward. That’s something I appreciate.,5,male,"Valencia, Spain",2013-04-04,0.3597,0.5404,0.0458,0.0541,1,Valencia,Spain,Positivo,Cara pero funciona
598f0222-2d42-4106-b8cf-33d79335ac2c,"Personally, you can meet people quickly without much effort. It definitely stands out.",5,male,"Seville, Spain",2012-09-20,0.036,0.4601,0.036,0.4679,3,Seville,Spain,Positivo,Para hacer amigos
7d31c79a-9a18-466b-908a-0d19895e4fb0,What stands out is that it’s good for spontaneous connections. It definitely stands out.,5,male,"Durban, South Africa",2014-04-06,0.0458,0.3131,0.0458,0.5953,3,Durban,South Africa,Positivo,Para hacer amigos
4ba7bf4f-596b-4e66-b169-9daa4ebd7022,One thing I like is that there’s always new content and profiles. That’s something I appreciate.,5,female,"Nadi, Fiji",2016-02-12,0.0457,0.3699,0.0458,0.5386,3,Nadi,Fiji,Positivo,Para hacer amigos
2bf26f3b-a628-4e1a-b510-df8a9910f730,"Honestly, i like that it doesn’t require long profiles.",5,male,"Athens, Greece",2013-03-12,0.8584,0.042,0.0458,0.0538,0,Athens,Greece,Positivo,Útil para viajar
ac361466-a0a1-4f5d-bb9b-b60a94eb2949,The best part is that there are always lots of people to swipe on. It works really well for me.,5,female,"Nadi, Fiji",2016-07-31,0.0629,0.4302,0.0629,0.444,3,Nadi,Fiji,Positivo,Para hacer amigos
6fb6988a-921b-40e2-b9f9-1bf8ecc47793,One thing I like is that it’s really quick and easy to use. It definitely stands out.,5,female,"Caracas, Venezuela",2015-12-03,0.0458,0.042,0.0458,0.8664,3,Caracas,Venezuela,Positivo,Para hacer amigos
1953dab7-fe6e-42a2-958e-fd4429f43671,What stands out is that i like how fast you can get matches. It makes it easy to keep using the app.,5,male,"São Paulo, Brazil",2015-06-08,0.0457,0.3132,0.0458,0.5953,3,São Paulo,Brazil,Positivo,Para hacer amigos
42620af3-a668-42a8-a8ea-fddadc6c4caa,"Honestly, it’s great for casual dating. It keeps things simple.",5,male,"Tunis, Tunisia",2014-08-25,0.0458,0.042,0.3172,0.595,3,Tunis,Tunisia,Positivo,Para hacer amigos
54fcfced-b100-402c-a24b-2d43f10623b8,The best part is that i’ve met people easily while traveling. It definitely stands out.,5,male,"Hamburg, Germany",2013-06-17,0.0627,0.0576,0.0629,0.8168,3,Hamburg,Germany,Positivo,Para hacer amigos
b969dec8-7c2d-4cda-a309-60d4855928f5,What stands out is that the app feels very straightforward. It definitely stands out.,5,female,"Lima, Peru",2015-12-09,0.5848,0.3132,0.0458,0.0562,0,Lima,Peru,Positivo,Útil para viajar
1fa0771a-77df-43b4-b1a2-62fef2ea8631,"Honestly, you can meet people quickly without much effort. It works really well for me.",5,male,"Abuja, Nigeria",2014-05-27,0.0361,0.4601,0.036,0.4678,3,Abuja,Nigeria,Positivo,Para hacer amigos
edcb0e2d-9aad-499f-a102-39a4461b0645,"Personally, it’s good for spontaneous connections. It definitely stands out.",5,male,"Alexandria, Egypt",2014-05-13,0.0458,0.042,0.0458,0.8665,3,Alexandria,Egypt,Positivo,Para hacer amigos
b1d6946f-4365-493c-bf11-a25f0cdfc742,I’d say there’s always new content and profiles. It adds to the overall experience.,5,male,"Beijing, China",2014-01-07,0.0458,0.448,0.0459,0.4602,3,Beijing,China,Positivo,Para hacer amigos
5b44081d-b604-4872-a697-265f6b7dc6ef,"In my experience, i like that it doesn’t require long profiles. It makes the app enjoyable.",5,male,"Alexandria, Egypt",2014-03-23,0.5888,0.0422,0.0458,0.3233,0,Alexandria,Egypt,Positivo,Útil para viajar
a48acc80-860e-416e-9fa0-bd750195a9c8,I’ve noticed that there are always lots of people to swipe on. It adds to the overall experience.,5,female,"Suva, Fiji",2016-02-29,0.0457,0.8553,0.0458,0.0532,1,Suva,Fiji,Positivo,Cara pero funciona
9940f478-d315-4222-8211-5444334c5211,"In my experience, it’s really quick and easy to use. It works really well for me.",5,female,"Perth, Australia",2016-08-13,0.0628,0.0576,0.0629,0.8167,3,Perth,Australia,Positivo,Para hacer amigos
1ecfa082-7bba-4d1b-9592-0a7752552343,What stands out is that i like how fast you can get matches. It adds to the overall experience.,5,male,"Asunción, Paraguay",2015-10-09,0.0457,0.4491,0.0458,0.4594,3,Asunción,Paraguay,Positivo,Para hacer amigos
277a066c-81fd-43a4-bd43-6c0a199eba36,"Personally, it’s great for casual dating. It makes the app enjoyable.",5,female,"Buenos Aires, Argentina",2015-12-16,0.0457,0.042,0.0458,0.8665,3,Buenos Aires,Argentina,Positivo,Para hacer amigos
77433745-3ed1-4a68-98de-57ff7e52d659,"Honestly, i’ve met people easily while traveling. It makes it easy to keep using the app.",5,male,"Lagos, Nigeria",2014-05-21,0.036,0.033,0.036,0.895,3,Lagos,Nigeria,Positivo,Para hacer amigos
349828c0-6d49-43fa-8a91-37277ce100aa,I’d say the app feels very straightforward. It makes it easy to keep using the app.,5,female,"Queenstown, New Zealand",2016-03-22,0.5871,0.0428,0.0462,0.3239,0,Queenstown,New Zealand,Positivo,Útil para viajar
1adc67c1-c419-41bd-a781-fd124179820a,I’d say you can meet people quickly without much effort. It adds to the overall experience.,5,female,"Canberra, Australia",2016-06-15,0.036,0.8865,0.0361,0.0414,1,Canberra,Australia,Positivo,Cara pero funciona
