reviewId,content,score,gender,location,date,Pos: Buen modo free,Pos: conocer gente,Pos: Encontrar el amor,Pos: Mejores match con mujeres,"Pos: Fácil de usar, buena interfaz",Cluster_asignado,City,Country,Grupo_Sentimiento,Nombre_Topico
5c3a624d-3c42-4bc9-ad06-49ef1e1f94f0,Let's see if the woman make the first move on it,4,male,"Dar es Salaam, Tanzania",2022-07-17,0.8847,0.0242,0.0328,0.0351,0.0232,0,Dar es Salaam,Tanzania,Positivo,Útil para viajar
9023df98-ca2a-4148-9dba-06194bb94557,need much more access to likes. but good options are here.,4,male,"Valencia, Spain",2021-07-16,0.6332,0.0242,0.0328,0.2866,0.0232,0,Valencia,Spain,Positivo,Útil para viajar
fbe55ac5-45fa-4e51-aefd-24506c04cd7c,"If the 1 day premium wasn't locked to auto renewal. I would have bought it, multiple times most likely.",4,female,"São Paulo, Brazil",2023-06-20,0.0382,0.0339,0.0459,0.8495,0.0325,3,São Paulo,Brazil,Positivo,Para hacer amigos
ee26d873-5675-47d7-8a31-d4f18db7a7ec,"brilliant app, only problem i have right now is i cant verify my photo, no matter how many times i try, i look exactly the same as my pics as i dont use filters, ive even tried in all different lighting lol",4,female,"Lima, Peru",2023-04-12,0.0173,0.0154,0.0209,0.0224,0.924,4,Lima,Peru,Positivo,Casos de éxito / Ayuda
f9321aca-2d5a-49ed-ab8c-912ba11b9b3a,With the last recent update it's weird cause the icebreaker questions pick themselves and it's getting pretty annoying. Other then that no complaints but please fix the questions....,4,male,"Munich, Germany",2021-05-22,0.4385,0.0339,0.0459,0.4492,0.0325,3,Munich,Germany,Positivo,Para hacer amigos
4b27efee-4aeb-468e-b960-1e67364bb6c0,"not bad, but subscription amount is huge",4,female,"São Paulo, Brazil",2023-04-27,0.0636,0.0565,0.0766,0.7492,0.0541,3,São Paulo,Brazil,Positivo,Para hacer amigos
6e562a37-f4ae-4909-b829-32b70c019a32,"It's dangerous 😃 hitting on women in public. Bumble allows me as a busy guy the opportunity to have classy women hit on me. Can you say progress, society? Thanks Bumble. No dating site will ever deserve 5 stars though.",4,male,"Shanghai, China",2022-01-30,0.0091,0.0081,0.0109,0.9642,0.0077,3,Shanghai,China,Positivo,Para hacer amigos
d3d3b4c2-6537-44d0-847a-2ef2d81fec69,"It's a nice app,but I should be able to see people that sweeps right for me without any payment.",4,male,"Helsinki, Finland",2021-01-04,0.9266,0.0154,0.0209,0.0223,0.0148,0,Helsinki,Finland,Positivo,Útil para viajar
eb961f8a-b556-4da9-b73e-ed6e9e05472e,Has the speed dating gone away? I have Uninstalled and reinstalled twice but no avail,4,male,"Hamburg, Germany",2021-03-09,0.4384,0.434,0.046,0.0492,0.0325,0,Hamburg,Germany,Positivo,Útil para viajar
a790fcbb-c476-4757-9d0a-bb95b67a14dd,"Better than other dating sites, because of Bumble's bias towards action, not endless hunting.",4,female,"Canberra, Australia",2024-01-01,0.0636,0.0565,0.0766,0.7491,0.0541,3,Canberra,Australia,Positivo,Para hacer amigos
37b8c81b-b854-4b7a-ad41-3f8882e71103,"I like the app, it's not yet a total hook up site",4,male,"Milan, Italy",2021-02-02,0.0382,0.0339,0.046,0.8495,0.0325,3,Milan,Italy,Positivo,Para hacer amigos
5cdb4d4e-01c8-4a50-9829-217150c339b0,Like that you can undo moves if you make mistakes. Lots of prompt to help though which is also great.,4,male,"Abu Dhabi, United Arab Emirates",2022-04-05,0.0382,0.0339,0.0459,0.8495,0.0325,3,Abu Dhabi,United Arab Emirates,Positivo,Para hacer amigos
25cae936-967a-4a41-8041-a4ea2515244a,Addition of Auto dark mode function is better,4,male,"Glasgow, United Kingdom",2021-09-13,0.0636,0.0565,0.7438,0.0819,0.0541,2,Glasgow,United Kingdom,Positivo,Fácil de usar
81433039-69a2-4f8e-b869-8c1b65059072,"I love bumble, but I think you guys need to make it easier to change your name. As well as you need to add more political options (like Leftist or Rightwing or Communist or something)",4,male,"Beijing, China",2022-04-06,0.9616,0.0081,0.0109,0.0117,0.0077,0,Beijing,China,Positivo,Útil para viajar
959f4bce-3b51-4365-8d05-c0e4718c4b67,it's good place to meet people it's better with the premium but basic works good and it is cheaper then tinder,4,male,"Johannesburg, South Africa",2022-08-23,0.0173,0.0154,0.6598,0.2927,0.0148,2,Johannesburg,South Africa,Positivo,Fácil de usar
bc4dfd38-2a00-4a0c-8897-ed559c37d74f,"the blind date feature is so much fun but way too short. not the two minutes, that's great, but the duration it's available; especially since most of the time is wasted on wating on someone. still super great feature, love it!",4,male,"Amsterdam, Netherlands",2021-05-11,0.0127,0.0113,0.5323,0.4329,0.0108,2,Amsterdam,Netherlands,Positivo,Fácil de usar
6d443825-1b41-4313-9704-b6c197d4089c,all ppl i've met looks legit so far.,4,female,"Cali, Colombia",2023-05-31,0.0382,0.8343,0.0459,0.0491,0.0325,1,Cali,Colombia,Positivo,Cara pero funciona
8224eede-82a7-413b-a900-362319cf1898,it's okay the service could be a bit cheaper and more open to people who aren't paying for it,4,male,"Los Angeles, United States",2022-11-02,0.0173,0.0154,0.6473,0.3052,0.0148,2,Los Angeles,United States,Positivo,Fácil de usar
edd98686-a97e-4de7-8008-9945e4000c04,"Good app, did its job :)👍 Edit (might have gotten ahead of myself there 🤣🤌)",4,male,"Abu Dhabi, United Arab Emirates",2021-12-16,0.0636,0.0565,0.7438,0.0819,0.0541,2,Abu Dhabi,United Arab Emirates,Positivo,Fácil de usar
3801f2f6-887a-44de-a05e-60dd5cb53f1e,Final edit: It's an okay app. Would be better if you had more daily likes.,4,male,"Kumasi, Ghana",2022-08-26,0.0636,0.0565,0.0766,0.7492,0.0541,3,Kumasi,Ghana,Positivo,Para hacer amigos
d4e80c77-fd17-4892-822e-5663b51ec197,"Sometimes work, othertimes its useless.",4,female,"Arequipa, Peru",2023-04-25,0.0636,0.0565,0.0766,0.7491,0.0541,3,Arequipa,Peru,Positivo,Para hacer amigos
5be5ee67-b761-40b3-b35b-f5e4479ed185,"the design of the app is great and the girls are all pretty. I should have given them my five if only they will give me... you know what i mean, right. hagha...",4,male,"Zurich, Switzerland",2021-05-06,0.0212,0.0188,0.0255,0.9164,0.018,3,Zurich,Switzerland,Positivo,Para hacer amigos
4835f847-1366-4b4d-8e23-0cbd227d5b54,"Great app. Really love the interface and how it works. The verification process makes it so that every matches you meet is who they really say they are. However, I've been having trouble logging in with my phone number. It doesn't give me the option of inputting the verification information and also doesn't gives the option of SMS verification. That has been annoying as I can't log into my account right now",4,male,"Mexico City, Mexico",2023-01-17,0.6537,0.0068,0.3231,0.0098,0.0065,0,Mexico City,Mexico,Positivo,Útil para viajar
f1a93177-df57-4ed2-9e7c-3237021c71f9,"I find this app to be good overall. I hate to say it though, this app needs to be like tinder when it comes to location. When I travel this app follows me and I have to set travel mode to my home. This makes absolutely no sense. My location should be where I am from and this should not change unless I choose to make the change (premium options). Why this app follows my location rather than it being a travel option needs to be corrected to make this a better service overall.",4,male,"Barcelona, Spain",2021-08-23,0.9677,0.0068,0.0092,0.0098,0.0065,0,Barcelona,Spain,Positivo,Útil para viajar
7232f95d-25bf-41c9-b3f9-969bfaaf57d3,good up to use plenty people to meet price it's little high for premium,4,female,"Suva, Fiji",2023-10-25,0.0212,0.0188,0.4872,0.4547,0.018,2,Suva,Fiji,Positivo,Fácil de usar
f5dc638a-f094-471b-9180-aee5af96b017,I think marketing for woman needs to improve. the fact is that woman just dont want to use the app as much as men,4,female,"Canberra, Australia",2023-11-14,0.9266,0.0154,0.0209,0.0223,0.0148,0,Canberra,Australia,Positivo,Útil para viajar
4f2f2183-a651-4f4f-a17f-0eb615d11760,"Works well enough, considering I have nothing to reference it against.",4,male,"Osaka, Japan",2021-12-11,0.0382,0.8341,0.046,0.0493,0.0325,1,Osaka,Japan,Positivo,Cara pero funciona
2efc1c04-9c7e-4b6d-8bea-046a2cfb0bbc,"Nice and. Fleeting conversation. I think there should be more, bumble.",4,female,"Gold Coast, Australia",2023-10-22,0.0273,0.0242,0.3519,0.5734,0.0232,3,Gold Coast,Australia,Positivo,Para hacer amigos
fc4720b5-9f0a-48e4-a419-b660a2e8939e,it's good but almost every feature costs money,4,male,"Vienna, Austria",2021-01-04,0.3819,0.0339,0.0459,0.5058,0.0325,3,Vienna,Austria,Positivo,Para hacer amigos
e0b8004a-2c91-437b-958a-aab8b94e9346,Will correct my rating after having issues with photo verification..bumble reached out and fixed the issue rather quickly.. well done..app works great with no issues..,4,male,"San Antonio, United States",2022-10-12,0.0272,0.0242,0.0328,0.8925,0.0232,3,San Antonio,United States,Positivo,Para hacer amigos
88df6033-5946-40aa-9901-37aef6eafcc1,Great setup and pretty well conducive for finding what you're looking for 👍,4,male,"Durban, South Africa",2022-05-17,0.0382,0.0339,0.0459,0.8495,0.0325,3,Durban,South Africa,Positivo,Para hacer amigos
cf0b9cec-fefc-4344-ab9d-7a2f0984e566,Good App. i would say its better then tinder if you actually search for someone.,4,male,"Bangalore, India",2022-02-09,0.9103,0.0188,0.0255,0.0273,0.018,0,Bangalore,India,Positivo,Útil para viajar
fe4c98fa-6f67-4319-bf46-0332e3b81539,This app could use a dark theme. I want to save battery and not hurt my eyes at night.,4,male,"Casablanca, Morocco",2022-06-15,0.0636,0.0565,0.7438,0.0819,0.0541,2,Casablanca,Morocco,Positivo,Fácil de usar
6497ed0a-7730-42f4-ac73-bccf816850e3,Why always girls must make first move. Is that guys are that cruel. This rules sometimes make us lost nice match because some girls dont know about this rules. Hopefully can remove it.,4,female,"Perth, Australia",2023-09-08,0.0147,0.013,0.0177,0.9421,0.0125,3,Perth,Australia,Positivo,Para hacer amigos
0d5f38c5-8ff4-4a0d-aa7d-9971233fa277,love the app. but can I get a mixed selection,4,female,"Christchurch, New Zealand",2023-11-30,0.0636,0.0565,0.7438,0.0819,0.0541,2,Christchurch,New Zealand,Positivo,Fácil de usar
9e7febde-442b-41ef-93b9-3ed3f89fb183,"I can't login to the app, I'm asked to enter 6 numbers from the phone number used in calling and doesn't go further than this",4,male,"Chicago, United States",2023-02-19,0.0636,0.7236,0.0766,0.082,0.0541,1,Chicago,United States,Positivo,Cara pero funciona
d43f9e3d-4821-44a0-a905-bc8d1b26ca8d,nice app could use a night mode,4,male,"Boston, United States",2022-11-02,0.0382,0.0339,0.8463,0.0491,0.0325,2,Boston,United States,Positivo,Fácil de usar
8a4742b6-1eeb-4bfa-8c42-c4e62ecd56f3,We need a chat search features ASAP!,4,female,"Montevideo, Uruguay",2023-04-19,0.5708,0.0242,0.0328,0.349,0.0232,0,Montevideo,Uruguay,Positivo,Útil para viajar
03fa8e97-0ecd-4d2e-8c8f-59118973fdfd,"I enjoy the app but they gotta change the first move feature. If two people have liked each other, then it really shouldn't matter whose able to message first.",4,male,"Washington DC, United States",2022-10-18,0.5948,0.0113,0.3667,0.0164,0.0108,0,Washington DC,United States,Positivo,Útil para viajar
0fa60f71-3399-4e5a-be6a-fc0524c97b8a,I'm new at this so I'm only going to give you a four right now so,4,male,"Lyon, France",2021-08-14,0.0212,0.0188,0.0255,0.9164,0.018,3,Lyon,France,Positivo,Para hacer amigos
30d1fea6-949d-424d-be3f-25d9a1e0d149,i found interesting people willing to chat within 24 hours,4,male,"Marseille, France",2021-07-02,0.0212,0.0188,0.9146,0.0273,0.018,2,Marseille,France,Positivo,Fácil de usar
b367e7e3-7f5f-4f76-bb11-9ddf26980263,"I like the app tho a lot of women appear to not realize they have to message first (yes even confirmed after they messaged to confront me about extending but not messaging). I wish there was a feature where you can write a prewritten message that informs them that they have to message first! Something like ""Hey! You have to make the first move, otherwise the match will run out!""",4,male,"Denver, United States",2023-01-16,0.0112,0.01,0.0135,0.9558,0.0095,3,Denver,United States,Positivo,Para hacer amigos
9ecbebd3-7db2-4961-aa80-b4f651fe9463,"When it comes to match quality, features, app stability, and support, bumble has always been the best of the main three apps. Their major downside was a useless paid feature compared to the other two. They finally fixed that though so the new premium+ actually boosts your visibility to others in meaningful ways. It's still incredibly expensive ($30wk/$60mo/$120 3mo) but at least now seems like it could actually help you match more often.",4,male,"Lisbon, Portugal",2021-08-02,0.0058,0.0051,0.007,0.9772,0.0049,3,Lisbon,Portugal,Positivo,Para hacer amigos
182fcbde-162f-4549-bf3b-2c3bed93424b,bit strong on the hustle but it is functional from this millennial's perspective,4,male,"Copenhagen, Denmark",2021-09-29,0.0636,0.0565,0.0766,0.7492,0.0541,3,Copenhagen,Denmark,Positivo,Para hacer amigos
cb01f788-8afd-4799-bef4-facab10d734b,"Hi team, when I tried bumble , i am not able to shee the likes and chat",4,female,"Quito, Ecuador",2023-07-23,0.0173,0.0154,0.0209,0.9316,0.0148,3,Quito,Ecuador,Positivo,Para hacer amigos
9fb90820-887a-41de-955c-3e426267574b,"The app is OK I would suggest adding an instant translation option/copy-paste option to the text in the profile (for non-English profiles for example). Aside from that, something in the current version makes ""accidental right swiping"" while using the ""like you"" section is WAY TOO COMMON and needs to be altered.",4,male,"Dublin, Ireland",2021-07-03,0.9462,0.0113,0.0153,0.0164,0.0108,0,Dublin,Ireland,Positivo,Útil para viajar
b989628c-3b5f-42bf-a8c9-8c52cca476ab,I think the app would be a lot better with pre made prompt answers or maybe ad lib esque answers cause some men like myself have 0 creativity. Also support for YouTube music in addition to Spotify would be pretty neat.,4,male,"Beijing, China",2021-12-27,0.9266,0.0154,0.0209,0.0224,0.0148,0,Beijing,China,Positivo,Útil para viajar
f7f32c9a-a11b-42c9-9a56-54707fc4018c,still trying to figure out how it works.,4,male,"Valencia, Spain",2021-03-01,0.0382,0.8341,0.046,0.0493,0.0325,1,Valencia,Spain,Positivo,Cara pero funciona
163b8c83-03fe-40af-a6f4-22203ad201ae,look genuine match making apps,4,female,"Arequipa, Peru",2023-03-30,0.0273,0.0242,0.8902,0.0351,0.0232,2,Arequipa,Peru,Positivo,Fácil de usar
a364398c-49fb-4514-ba9e-77c9ed5b0b27,"Must add the kilos into the profile. I like that girls must start the conversation within 24h so no ego boosters like other apps, but I don't like that the description is only 300 characters, very short, can't write anything important with 300 characters, must change to at least 2000 characters.",4,male,"Abu Dhabi, United Arab Emirates",2022-02-10,0.3809,0.0113,0.2842,0.3128,0.0108,0,Abu Dhabi,United Arab Emirates,Positivo,Útil para viajar
5edb5f1c-4611-4f48-ad0b-094ec581aab4,just beginning so learning how application works to keep it safe for all involved,4,female,"Bogotá, Colombia",2023-05-30,0.0636,0.0565,0.0766,0.7491,0.0541,3,Bogotá,Colombia,Positivo,Para hacer amigos
7655dc64-bb37-42bb-876a-a8a1e252737a,I like bumble as a fun past time!,4,male,"Casablanca, Morocco",2022-05-20,0.0382,0.0339,0.046,0.8495,0.0325,3,Casablanca,Morocco,Positivo,Para hacer amigos
cd55ef7e-0788-4b90-9e36-978faec2f25b,The app is fine. I've just had a couple of the girls on here ghost me for no reason.,4,female,"Gold Coast, Australia",2023-11-24,0.0636,0.0565,0.0766,0.7492,0.0541,3,Gold Coast,Australia,Positivo,Para hacer amigos
97cf2f7d-fd83-4a2d-bb7e-5d0617473131,"Having fun learning about others,slow to answer back yet..Observing easy making that first verbal move nerve racking..",4,male,"Pretoria, South Africa",2022-05-08,0.0127,0.0113,0.0153,0.9498,0.0108,3,Pretoria,South Africa,Positivo,Para hacer amigos
5a26a59c-5de8-44b2-b8cd-3142b5b592ba,Needs a BMI filter and wish it could auto delete pics if face filters or body slimmers were detected.,4,male,"Quito, Ecuador",2023-03-26,0.3717,0.0242,0.5458,0.0351,0.0232,2,Quito,Ecuador,Positivo,Fácil de usar
a597b25d-0fc0-4c6b-ab0f-bca1870bb162,Looked at preview: 4 1/2 Stars. ⭐⭐⭐⭐✨,4,male,"Delhi, India",2022-03-23,0.0636,0.0565,0.0766,0.7492,0.0541,3,Delhi,India,Positivo,Para hacer amigos
848d6b29-8df7-48d1-af61-715a0f946ed9,Need more improvement in payment sysyem,4,male,"Bali, Indonesia",2022-02-13,0.8386,0.0339,0.0459,0.0491,0.0325,0,Bali,Indonesia,Positivo,Útil para viajar
e97a1011-9686-4bf9-8387-6d76bca31d0d,Good but my account was blocked saying that I send inappropriate messages... please unblock my account as soon as possible... i never sent inappropriate messages,4,female,"Port Moresby, Papua New Guinea",2023-09-29,0.9266,0.0154,0.0209,0.0223,0.0148,0,Port Moresby,Papua New Guinea,Positivo,Útil para viajar
97b0ff44-c1fe-462e-a6e8-83a0518a7922,"Purchased a lifetime subscription then used if for a couple months before I unistalled it. Reinstalled it to try it out again, and now the subscription is not there. ** Update: All issues have been resolved.",4,male,"Tokyo, Japan",2022-04-02,0.0147,0.013,0.0177,0.7559,0.1987,3,Tokyo,Japan,Positivo,Para hacer amigos
04933bfa-4d3d-4f43-966f-e39afc697659,"Nice application, but for sometime now I can't see the speed dating icon anymore, was speed dating removed from Bumble?",4,male,"Abuja, Nigeria",2022-07-01,0.9103,0.0188,0.0255,0.0273,0.018,0,Abuja,Nigeria,Positivo,Útil para viajar
3533aa10-3c6e-4e06-8803-4a90cc4c71ff,"Please fix your push notifications, especially on chats.",4,male,"Tel Aviv, Israel",2022-01-07,0.7309,0.0565,0.0766,0.0819,0.0541,0,Tel Aviv,Israel,Positivo,Útil para viajar
2ab298a0-c4a1-4e02-8ccd-bba0b61641f5,"Could you add dark mode, the white backgrounds at night keep hurting my eyes",4,male,"Abuja, Nigeria",2022-08-07,0.0273,0.0242,0.8903,0.0351,0.0232,2,Abuja,Nigeria,Positivo,Fácil de usar
67313feb-54ee-4fe7-966a-732e36a5b109,"Decent app, good crowd and simple",4,male,"Manchester, United Kingdom",2021-08-12,0.0636,0.0565,0.7437,0.082,0.0541,2,Manchester,United Kingdom,Positivo,Fácil de usar
419496ed-f701-44cc-8334-fcdb8ca571d1,"I took a break from the app and came back. It's still a good app but now you have to pay for filters. Filtering out profiles based on if they want a relationship, something casual, or don't smoke is pretty standard. Not sure why that's a premium option now.",4,male,"Alexandria, Egypt",2022-05-17,0.5776,0.0089,0.0121,0.3928,0.0085,0,Alexandria,Egypt,Positivo,Útil para viajar
9cadb259-3963-4342-b559-e1add65de2b7,Bumble has a good choice of women to choose from. I like the fact women have to brave it out and message first. Finding a match can be difficult though as there is a lot of competition,4,male,"Lyon, France",2021-10-01,0.01,0.0089,0.0121,0.9604,0.0085,3,Lyon,France,Positivo,Para hacer amigos
49e10620-e588-4a47-aed5-5fd90b491e4b,"Idk why, I was born on 2004 that's means I'm going 20 this year, but I can't login with the same Facebook account that I use at the 1st, cuz this apps said I'm under 18 :(",4,male,"Budapest, Hungary",2021-07-17,0.3266,0.5823,0.0328,0.0351,0.0232,1,Budapest,Hungary,Positivo,Cara pero funciona
96591457-ffd3-47d6-99fd-a074744458c8,Great service but you absolutely need to buy one of their things to see things.,4,male,"Nairobi, Kenya",2022-09-02,0.8386,0.0339,0.0459,0.0491,0.0325,0,Nairobi,Kenya,Positivo,Útil para viajar
3b02fbc5-9c6b-436e-b79c-ee5e5e060a0c,"It's great! I wish there was a ""come back to this one later"" button for people who are indecisive like me",4,male,"Vancouver, Canada",2022-10-25,0.0212,0.0188,0.9146,0.0274,0.018,2,Vancouver,Canada,Positivo,Fácil de usar
494e6ee7-5f51-4843-ab29-90447808c1e1,running smooth and everything's going well so far but that always fit Herman's if I change my reading on it,4,male,"Valencia, Spain",2021-07-09,0.0212,0.0188,0.0255,0.0273,0.9072,4,Valencia,Spain,Positivo,Casos de éxito / Ayuda
db9ab929-badf-4413-9b3b-61ffbd58489c,You should do open atleast option of like...so we able to know who like us. So do the update that. It's not good thing that ur charging for everything. So think about it and allowed every one to who like them.,4,male,"Dar es Salaam, Tanzania",2022-08-13,0.2919,0.01,0.0135,0.4459,0.2387,3,Dar es Salaam,Tanzania,Positivo,Para hacer amigos
90d00509-e6a1-46b0-9389-8e0a112b2ecd,Slow connection while using wifi,4,female,"Queenstown, New Zealand",2023-08-21,0.0636,0.0565,0.0766,0.7491,0.0541,3,Queenstown,New Zealand,Positivo,Para hacer amigos
53a25ef1-5b43-4b0f-bc3a-21ed43090355,"it was easy,a challenge,a blessing , and very well thank God and thank you guys",4,male,"Phoenix, United States",2023-02-01,0.0212,0.4636,0.0255,0.4716,0.018,3,Phoenix,United States,Positivo,Para hacer amigos
2f2eebb1-3309-4d5d-ad72-7972d4ea5cdd,Better than Tinder. But much less popular. People met here seems also to be 'better quality',4,male,"Prague, Czech Republic",2021-04-30,0.0272,0.0242,0.8902,0.0351,0.0232,2,Prague,Czech Republic,Positivo,Fácil de usar
f8e92ebf-f846-401d-ba37-3208ffa3a2c5,it's alright tried the premium and stuff for a day glad that's an option but couldn't find 🙃 no candle maidens,4,female,"Brasília, Brazil",2023-05-12,0.3078,0.0188,0.0255,0.6298,0.018,3,Brasília,Brazil,Positivo,Para hacer amigos
6d607a26-0838-47f1-ba7a-fd1d2b72ce0d,"easy to use and has many good features, can be improved by giving a little effects on swipe so people don't get confused with left or right, also the super swipe gesture can be added",4,male,"Casablanca, Morocco",2022-08-12,0.4995,0.0113,0.0153,0.4631,0.0108,0,Casablanca,Morocco,Positivo,Útil para viajar
c3a7f039-943a-4122-a2ac-a233c912cba3,"Lots of great people, Bumble does put alot of effort into helping you create an attractive profile so that you have a great chance at success. There is support when I needed it but takes time. I don't regret paying for the upgraded features and am still on the search since I'm not the most attractive but really enjoyed my experience and people I've met. Recommend a try but you have to put effort and thought into the photos, profile, and prompts to be successful.",4,male,"Santiago, Chile",2023-03-15,0.9721,0.0058,0.0079,0.0085,0.0056,0,Santiago,Chile,Positivo,Útil para viajar
17448c68-6de1-43f0-a047-9ab696f64199,se solo non fosse premium e il premium non costasse così tanto sarebbe da 5 stelle,4,female,"Wellington, New Zealand",2023-12-30,0.0382,0.0339,0.0459,0.8496,0.0325,3,Wellington,New Zealand,Positivo,Para hacer amigos
a4c3aae5-8ade-41a7-b2db-dcecce43b314,just try it. like i did. and see the spark in it!,4,female,"Santiago, Chile",2023-07-05,0.8386,0.0339,0.0459,0.0491,0.0325,0,Santiago,Chile,Positivo,Útil para viajar
b461b6a7-314a-4429-b42b-30621166fdee,this app is good for date only not for relationships not for seriousness kuch kuch log mil jate Hain but vah bhi mushkil se to gais baki sabke liye,4,male,"Vancouver, Canada",2022-10-20,0.0636,0.0565,0.7438,0.0819,0.0541,2,Vancouver,Canada,Positivo,Fácil de usar
e7033539-2b64-4771-a3b5-b125ecfcf1c4,"The layout is great, I like that you can scroll down to view a profile instead of clicking into it. Request: For advanced filters, I'd love to see a ""filter out"" option to select deal breakers, such as to filter out people who say they're a smoker. Currently, selecting the non-smoker filter seems to hide people who haven't answered the question even though they may or may not smoke. I want people who didn't answer the question to still show up.",4,female,"Queenstown, New Zealand",2023-11-01,0.8155,0.0058,0.0079,0.1651,0.0056,0,Queenstown,New Zealand,Positivo,Útil para viajar
14cc1314-374f-4ccc-9c66-06c683986fe6,We need a filter that tell us the last time people were active as you could be sending a compliment to someone who hasn't been active for years and so wasting the compliment and the compliment cost real money,4,male,"Abuja, Nigeria",2022-09-13,0.5353,0.01,0.4307,0.0144,0.0095,0,Abuja,Nigeria,Positivo,Útil para viajar
078dcb95-fbd7-424e-a67a-a2e06f51358e,"we all born once and want to live our life fullest and with people those are happy,broad in thinking and know in real what life is",4,male,"Quebec City, Canada",2022-11-10,0.0147,0.013,0.9409,0.0189,0.0125,2,Quebec City,Canada,Positivo,Fácil de usar
820935f6-b1b6-4831-8b6e-9a43b7aca1f6,"The list of chats is refreshed everytime you open it and also every time you end a chat, very annoying, therefore there should be an option to delete all ended chats at once and when a chat is ended just remove it but dont reloas the whole list",4,male,"Athens, Greece",2021-08-20,0.199,0.0154,0.0209,0.75,0.0148,3,Athens,Greece,Positivo,Para hacer amigos
2af26d95-0001-4a84-af63-dba43c3e6878,need for options with my parameters. hard to believe there aren't tons in my own area,4,male,"San Francisco, United States",2023-02-06,0.8847,0.0242,0.0328,0.0351,0.0232,0,San Francisco,United States,Positivo,Útil para viajar
a48e040c-b95c-4bae-88bc-8b461ecca33a,This is a complaint. How do i log in my account? I opened the app today and my account is no more there. Asking me to sign in again.,4,male,"Hanoi, Vietnam",2021-12-13,0.8385,0.0339,0.0459,0.0492,0.0325,0,Hanoi,Vietnam,Positivo,Útil para viajar
7af1fb7c-8e63-4e38-9bc3-3b1d1e240e6b,I wish I could find someone who sees me for me. At Least i get dates on this app,4,male,"Berlin, Germany",2021-01-04,0.0173,0.0154,0.9301,0.0224,0.0148,2,Berlin,Germany,Positivo,Fácil de usar
dc942c55-d0d5-4a80-982f-a0856a44d629,"Better than other similar apps I have tried so far in a lot of ways, still without paying anything it is not super great.",4,male,"Geneva, Switzerland",2021-10-26,0.0212,0.4726,0.0255,0.4626,0.018,1,Geneva,Switzerland,Positivo,Cara pero funciona
865085fd-3f9a-4628-94aa-e9f776a1ffd7,"It may not be perfect, but I do feel like this is one of the best dating apps for sure, and thats speaking as a ""general"" and ""premium"" user! It's not perfect tho, like I understand that when you unmatch with a person you can't see them, but you like someone and can never see them again unless they match with you, what if I bought a ""compliment"" and wanna send it to them? I can't unless the app randomly gives me that chance. 4 1/2 outta 5",4,male,"Chicago, United States",2023-02-01,0.5748,0.0068,0.0092,0.4028,0.0065,0,Chicago,United States,Positivo,Útil para viajar
77300aa5-ca88-44cf-a877-445dfccaa7d2,"Its less bad than Tinder, but its still a superficial experience. It would be nice to have an option to voluntarily request anonymous feedback from users looking at your profile on what they liked or disliked about your bio or pictures. The ads showing you deals on compliments, spotlights, etc are obnoxious and useless. At the end of the day, the quality of your pictures and vibe you give off will determine if you have a good experience using the app, not how much money you spend. Good luck!",4,male,"Tunis, Tunisia",2022-05-25,0.4222,0.0081,0.0109,0.5511,0.0077,3,Tunis,Tunisia,Positivo,Para hacer amigos
a438f980-ac02-4b81-815d-d35ec6e81471,its a good and decent dating app. The only problem is that there is limited swiping,4,male,"Windhoek, Namibia",2022-06-29,0.0382,0.0339,0.046,0.8495,0.0325,3,Windhoek,Namibia,Positivo,Para hacer amigos
4ebf5081-2527-4be7-8590-df54ae33f7d3,up and down with selections but nice that as a women I can make the first move!,4,male,"Monterrey, Mexico",2023-01-06,0.8385,0.0339,0.0459,0.0492,0.0325,0,Monterrey,Mexico,Positivo,Útil para viajar
58dcaf41-dc54-43f3-961f-b25e1916f44e,"I love the concept of the app, and I've gotten a few matches. The problem is, matches don't respond in the 24 hour time frame, or if they do, they don't know how to carry a conversation. The one decent conversation I did have turned out to be a catfish 😅🤷‍♀️",4,male,"Johannesburg, South Africa",2022-04-22,0.0112,0.01,0.602,0.0145,0.3623,2,Johannesburg,South Africa,Positivo,Fácil de usar
91782aa8-7b28-4b5c-a7f0-db65a4b72e06,gotta pay to chat :(,4,male,"Athens, Greece",2021-07-02,0.3709,0.0339,0.0459,0.5168,0.0325,3,Athens,Greece,Positivo,Para hacer amigos
a7f1d045-b724-4c3c-a5e2-83dbab0b64b0,Bumble is a good app apart from the subscription fee that stop you from viewing who likes you,4,female,"Caracas, Venezuela",2023-08-01,0.0272,0.0242,0.0328,0.8925,0.0232,3,Caracas,Venezuela,Positivo,Para hacer amigos
c1f672fe-02be-4876-a465-40bf0ad57e8f,"After much searching for an honest to God free site I found Bumble much to my delight. Thank you guys!! Here you get to chat for free and more interestingly enough, you can speed date someone you can,t see. It's great fun. Plus you can still spend money on handy tools if you wish. I will recommend it from the bottom of my heart ❤️!!",4,male,"Lagos, Nigeria",2022-08-14,0.2612,0.2043,0.4204,0.1097,0.0044,2,Lagos,Nigeria,Positivo,Fácil de usar
b89681c4-1608-4d83-af6b-57a34948d0bd,Too expensive but probably best option out there,4,female,"Christchurch, New Zealand",2024-01-22,0.8385,0.0339,0.0459,0.0492,0.0325,0,Christchurch,New Zealand,Positivo,Útil para viajar
